Plant_Biomass,Year,Yr,Site,Latitude,Longitude,evi_max_05_10,slope,elevation,Percent_flooding,srad_peak,dayl_Max,nd_swir2_nir_mean_05_10,ndvi_mean_08_10,nd_r_g_max_05_10,spei14d
126.928,2019,1/1/2019,6,31.387844,-81.280299,0.1038858784393386,0.1140826046466827,0.8511329293251038,0.1900532859680284,320.3763122558594,50559.12891,-0.419098376,0.3331047902729607,0.023220111,-0.245774642
186.736,2020,1/1/2020,6,31.387844,-81.280299,0.1009581398526787,0.1140826046466827,0.8511329293251038,0.1900532859680284,310.0017395019531,50559.12891,-0.436888029,0.3688421780852968,0.053363973,-0.197857127
332.048,2021,1/1/2021,6,31.387844,-81.280299,0.089953795,0.1140826046466827,0.8511329293251038,0.1900532859680284,332.2628173828125,50559.12891,-0.352578848,0.3575837228260639,0.018360747,0.049178082
534.048,2002,1/1/2002,6,31.387844000000005,-81.280299,0.1138223861152342,0.1140826046466827,0.8511329293251038,0.1900532859680284,303.7332458496094,50559.12891,-0.508386585,0.3535775100658093,0.057541873,0.1084931492805481
313.776,2005,1/1/2005,6,31.387844000000005,-81.280299,0.1348153831797018,0.1140826046466827,0.8511329293251038,0.1900532859680284,330.20098876953125,50559.12891,-0.558610407,0.4074892154841461,0.059221077,0.3652054667472839
467.408,2022,1/1/2022,6,31.387844000000005,-81.280299,0.1415761607825531,0.1140826046466827,0.8511329293251038,0.1900532859680284,337.4472961425781,50559.12891,-0.406469155,0.392045265,0.061392431,-0.342054784
1069.416,2000,1/1/2000,6,31.38786,-81.279761,0.089947768,3.9650650024414062,0.6453611254692078,0.3321739130434782,333.8920593261719,50559.12891,-0.47553841,0.3357451763140386,0.001375344,-0.428493142
1029.728,2001,1/1/2001,6,31.38786,-81.279761,0.1134950446155008,3.9650650024414062,0.6453611254692078,0.3321739130434782,342.8481445,50559.12891,-0.497981908,0.393660413,0.024153603,-0.236986294
886.2239999999999,2002,1/1/2002,6,31.38786,-81.279761,0.1282003551408829,3.9650650024414062,0.6453611254692078,0.3321739130434782,303.7332458496094,50559.12891,-0.475069468,0.4358431304137943,0.028841952,0.1084931492805481
818.192,2004,1/1/2004,6,31.38786,-81.279761,0.1020571250103558,3.9650650024414062,0.6453611254692078,0.3321739130434782,319.4435729980469,50559.12891,-0.451413636,0.3964023502583486,-0.000327488,-0.178082198
